case_id,p_name,p_state,p_cap_ac,p_axis,p_sys_type,ylat,xlong,eia_id,BA
406993,Bishop Ranch - BR 2600,CA,1.7,,rooftop,37.7652,-121.963,67278,CISO
407533,Thermo Fisher Pleasanton,CA,1.9,,canopy,37.6462,-121.8827,68997,CISO
407222,Amazon BDL4,CT,3.9,,rooftop,41.9039,-72.66,68013,ISNE
407106,Sundance Renewable Energy Center,FL,74.9,,ground,30.2687,-83.2888,67692,FPC
407111,Creston School Customer Hosted Solar,IA,1.4,,ground,41.0734,-94.372,67702,MISO
407493,SAE Taylorville IL S1,IL,1.1,,ground,39.5286,-89.3198,68882,MISO
407102,SV CSG Plato Solar 1 LLC,IL,4.3,,ground,42.0402,-88.4228,67683,PJM
407516,Kankakee Solar 5b,IL,1.9,,ground,41.1409,-87.8381,68959,PJM
407467,USS Cattail Solar,IL,2.3,,ground,41.8535,-90.1183,68755,MISO
407246,Des Plaines 7-SLCHI819,IL,1.4,,rooftop,42.0178,-87.9295,68131,PJM
407247,Franklin Park 3-SLCHI803,IL,1.2,,rooftop,41.947,-87.8626,68136,PJM
407548,Riley III - Site 6 Community Solar,KS,2.1,,ground,39.0829,-96.8239,69037,SWPP
407183,"Southwick Solar, LLC Community Solar",MA,4.7,,ground,42.0751,-72.7395,67904,ISNE
406967,Pine Hill Westport,MA,3.3,,ground,41.606,-71.0452,67156,ISNE
407096,MD BALTIMORE 4851 HOLABIRD AVE,MD,1.8,,rooftop,39.2687,-76.5538,67671,PJM
407551,MD - WL Gore - Appleton,MD,1.1,,ground,39.6434,-75.81,69049,PJM
406988,Foul Rift Solar Farm,NJ,15.4,,ground,40.8059,-75.0914,67252,PJM
407422,Parker Road Solar,NJ,15.4,,ground,40.7713,-74.7404,68681,PJM
406958,NY Attica 264 Maplewood Rd,NY,3.6,,ground,42.8645,-78.2555,67136,NYIS
407031,Gowans (CSG),NY,3.8,,ground,42.6483,-79.0123,67442,NYIS
407057,NY Evans 7690 SW Blvd - SL Evans Array 1,NY,4.3,,ground,42.6793,-78.9545,67589,NYIS
407066,NY PAVILION 6464 SHEPARD RD - Genesee 4,NY,4.3,,ground,42.8774,-78.0536,67610,NYIS
407216,AES Laubacher Solar CSG,NY,2.5,,ground,43.2273,-78.2272,67974,NYIS
407217,AES Baird Solar CSG,NY,4.5,,ground,43.2016,-78.1985,67975,NYIS
407220,NY Breesport 625 Breesport Rd,NY,3.5,,ground,42.1769,-76.739,68003,NYIS
407525,Hanover II PV (CSG),NY,4.8,,ground,42.485,-79.1018,68979,NYIS
407356,USNY - Geddes,NY,3.3,,ground,43.066,-76.2209,68545,NYIS
407478,NY CDG 010,NY,1.2,,rooftop,40.7806,-73.9013,68784,NYIS
407522,GD Richmond Beaver River I LLC,RI,5.3,,ground,41.4693,-71.6261,68976,ISNE
407281,CA OXNARD 2600 Sakioka Dr,CA,3.2,,rooftop,34.2135,-119.1394,68272,CISO
407094,Rio Vista Solar,CA,2.7,,canopy,38.165,-121.684,67648,CISO
407157,Corcoran Irrigation District Floating So,CA,3.1,,floating,36.1395,-119.5618,67818,CISO
407251,Allied Potato,CA,1.2,,ground,35.2589,-118.8815,68150,CISO
407372,Central San,CA,1.8,,ground,38.0076,-122.0735,68612,CISO
407557,Fresno-Clovis RWRF,CA,17.3,,ground,36.7016,-119.8851,69072,CISO
407497,Visalia - (CA),CA,4.2,,ground,36.4642,-119.2998,68891,CISO
407000,High Mesa CO,CO,11.2,,ground,39.3949,-108.0731,67323,PSCO
407334,Pine Grove - (OR),OR,1.4,,ground,42.1856,-121.6866,68462,PACW
407335,Orchard Knob,OR,2.3,,ground,44.9448,-123.3095,68463,PACW
407499,OR - Green Key - Buckner CSG,OR,2.5,,ground,45.2488,-122.557,68904,PGE
407524,Sunset Ridge Solar (CSG),OR,2.3,,ground,42.2817,-121.8122,68978,PACW
407545,"Waterford Solar, LLC CSG",OR,2.6,,ground,45.0612,-123.5532,69020,PGE
407098,Swallowtail,FL,74.5,,ground,30.9261,-86.2263,67673,FPL
402943,"Camden Dam Solar, LLC",NC,5.0,single-axis,ground,36.3123,-76.1256,62330,PJM
402016,Carl Friedrich Gauss Solar,NC,5.0,fixed-tilt,ground,36.3463,-77.6334,60882,PJM
400823,Las Virgenes Municipal Water District,CA,1.0,single-axis,ground,34.1323,-118.6995,58963,CISO
404683,OE_ALD,AL,80.0,single-axis,ground,31.0153,-86.5908,64469,SOCO
402529,Tatanka Wi,MN,7.1,single-axis,ground,45.2109,-93.8827,61680,MISO
401358,"Windhub Solar A, LLC",CA,20.0,single-axis,ground,35.0217,-118.2896,59878,CISO
400651,Monterey Regional Water Pollution Control Agency,CA,1.0,single-axis,ground,36.7082,-121.769,58633,CISO
401413,Walt Disney World Solar Facility,FL,4.9,fixed-tilt,ground,28.3738,-81.5625,59973,FPC
401366,Taylor County Solar,GA,146.0,single-axis,ground,32.586,-84.3015,59897,SOCO
401365,Butler Solar Project 103,GA,103.0,single-axis,ground,32.5628,-84.2861,59896,SOCO
401339,Olive PV,IN,5.0,fixed-tilt,ground,41.7132,-86.4872,59854,PJM
401338,Watervliet PV,MI,4.6,fixed-tilt,ground,42.1903,-86.2301,59853,PJM
402181,Pegasus Community Solar,MN,1.8,fixed-tilt,ground,45.5085,-95.1257,61175,MISO
402276,Crater Community Solar,MN,2.7,fixed-tilt,ground,44.7952,-95.4927,61328,MISO
402163,Lebanon Solar Farm (MO),MO,2.5,fixed-tilt,ground,37.6685,-92.6703,61135,SWPP
401672,MC1 Solar,NC,5.0,single-axis,ground,35.8733,-77.1432,60395,PJM
402326,"Moorings Farm 2, LLC",NC,5.0,fixed-tilt,ground,35.2991,-77.8223,61405,CPLE
403382,Gutenberg Solar,NC,79.9,single-axis,ground,36.4719,-77.5398,63076,PJM
401836,BRE NC Solar 3,NC,5.0,single-axis,ground,36.3845,-78.6165,60627,CPLE
400230,McGraw Hill Solar,NJ,12.0,fixed-tilt,ground,40.2774,-74.5567,57662,PJM
403204,DG AMP Solar Piqua Manier,OH,12.6,single-axis,ground,40.1302,-84.2568,62792,PJM
402332,Latitude Solar Center,TN,15.0,single-axis,ground,35.3063,-89.1684,61412,TVA
401808,Oceana Solar,VA,17.6,single-axis,ground,36.788,-76.0475,60584,PJM
401328,Springbok Solar Farm 2,CA,155.0,single-axis,ground,35.2488,-117.9736,59840,LDWP
402874,"Desert Harvest, LLC",CA,80.0,single-axis,ground,33.7959,-115.3732,62177,CISO
401439,Hooper Solar,CO,52.0,single-axis,ground,37.6946,-105.9825,60008,PSCO
401713,"Pavant Solar II, LLC",UT,50.0,single-axis,ground,39.1614,-112.356,60449,PACE
400139,Avenal Park,CA,6.0,fixed-tilt,ground,35.9909,-120.1067,57359,CISO
400782,"Berkley East Solar, LLC",MA,2.9,fixed-tilt,ground,41.824,-71.0411,58871,ISNE
400923,XPF Solar Field,NC,3.0,fixed-tilt,ground,35.9116,-78.8735,59146,DUK
400267,The City of Vineland at West Vineland,NJ,3.7,fixed-tilt,ground,39.4624,-75.0701,57745,PJM
400257,Mill Creek Solar,NJ,3.5,fixed-tilt,ground,40.0301,-74.8259,57728,PJM
400789,Mercer County Community College,NJ,7.5,fixed-tilt,ground,40.2532,-74.6453,58882,PJM
401086,Ft. Churchill PV,NV,18.0,single-axis,ground,39.1215,-119.1409,59472,NEVP
403809,Fogarty (CSG),NY,2.0,single-axis,ground,41.5106,-74.3561,63747,NYIS
400692,Lost Hills/Blackwell,CA,32.0,single-axis,ground,35.623,-119.8543,58711,CISO
403915,"SSD Clackamas 1, LLC",OR,4.0,single-axis,ground,45.4209,-122.3333,63961,PGE
403574,Bluebell Solar II,TX,115.0,single-axis,ground,31.8879,-100.8389,63351,ERCO
402634,FECC Solar Benton,AR,1.0,single-axis,ground,34.6385,-92.5783,61839,MISO
402522,Peace Creek Solar,FL,55.0,single-axis,ground,27.9152,-81.8087,61666,TEC
402517,Lake Hancock Solar,FL,49.6,single-axis,ground,27.9295,-81.864,61657,TEC
403103,Blue Heron Solar,FL,74.5,fixed-tilt,ground,26.7,-81.1337,62631,FPL
402116,Wildflower Solar Energy Center,FL,74.5,fixed-tilt,ground,27.3153,-81.7645,61050,FPL
401363,Butler Solar Farm 20,GA,22.0,single-axis,ground,32.5761,-84.3164,59891,SOCO
402998,SR Arlington I,GA,20.0,single-axis,ground,31.4048,-84.8372,62436,SOCO
403203,Richmond Solar Park 4,IN,7.1,single-axis,ground,39.8638,-84.9293,62791,PJM
403206,Centerville Solar Park,IN,1.1,single-axis,ground,39.8282,-85.0016,62794,PJM
405364,Delta Solar Power I,MI,8.1,single-axis,ground,42.6987,-84.6879,61954,MISO
402547,Aquila Community Solar,MN,1.0,fixed-tilt,ground,45.6533,-95.3393,61704,MISO
402124,Novel-OYA of Mapleton (CSG),MN,3.5,fixed-tilt,ground,43.933,-93.9628,61060,MISO
402553,Aquarius Community Solar,MN,1.0,fixed-tilt,ground,44.2348,-95.6315,61710,MISO
401996,SR Houston,MS,3.1,fixed-tilt,ground,33.9272,-88.9977,60853,TVA
402213,"Spencer Farm, LLC",NC,5.0,fixed-tilt,ground,35.7134,-80.4092,61220,DUK
400894,"West Salisbury Farm, LLC",NC,5.0,fixed-tilt,ground,35.6681,-80.523,59111,DUK
400895,"Siler Solar, LLC",NC,5.0,fixed-tilt,ground,35.7204,-79.5039,59112,CPLE
402135,Fisher Solar Farm-NC,NC,5.0,fixed-tilt,ground,36.0552,-77.7599,61089,DUK
401626,"Augustus Farm, LLC",NC,4.9,fixed-tilt,ground,35.6024,-77.6365,60313,DUK
402137,Laurinburg Farm,NC,5.0,fixed-tilt,ground,34.7606,-79.4431,61091,DUK
401454,Pecan Solar,NC,74.9,single-axis,ground,36.494,-77.4811,60030,PJM
401610,Willard Solar,NC,5.0,fixed-tilt,ground,34.7019,-77.9687,60287,CPLE
403337,Plott Hound Solar,NC,5.0,fixed-tilt,ground,35.1473,-77.1226,63015,CPLE
403338,Carolina Lily Solar,NC,5.0,single-axis,ground,35.968,-80.4481,63016,DUK
405211,Concord Farm,NC,4.5,single-axis,ground,35.4443,-80.6638,59818,DUK
405449,Ray Wilson Solar,NC,5.0,fixed-tilt,ground,35.9512,-80.4121,63017,DUK
401909,DSM Solar,NJ,4.5,fixed-tilt,ground,40.8453,-75.0612,60739,PJM
402641,Baker City Solar,OR,15.0,single-axis,ground,44.7018,-117.7643,61854,IPCO
400232,CASD Solar,PA,1.3,fixed-tilt,ground,40.215,-77.2052,57668,PJM
402368,North Smithfield Solar Power 1,RI,2.0,fixed-tilt,ground,41.9759,-71.5866,61461,ISNE
401614,St. Matthews Solar,SC,10.2,single-axis,ground,33.6864,-80.7604,60293,SCEG
402348,SCE&G Nimitz (CSG),SC,8.0,single-axis,ground,32.4984,-80.9622,61433,SCEG
403223,TWE Bowman Solar Project,SC,75.0,fixed-tilt,ground,33.3167,-80.678,62828,SCEG
405630,OETN1,TN,100.0,single-axis,ground,36.3846,-88.9886,64507,TVA
402610,Chisum,TX,10.0,single-axis,ground,33.6271,-95.3867,61810,ERCO
402389,"E-Volve Energy Holdings, LLC",TX,1.6,single-axis,ground,29.7408,-96.1598,61493,ERCO
403280,Oberon IA,TX,150.0,single-axis,ground,31.7082,-102.6924,62933,ERCO
402649,Bronson,TX,10.0,single-axis,ground,29.5389,-95.9735,61868,ERCO
402327,Essex Solar Center,VA,20.0,single-axis,ground,37.8325,-76.7961,61406,PJM
404541,Mt. Jackson Solar,VA,15.7,single-axis,ground,38.7382,-78.6613,61318,PJM
401780,Limerick Road Solar Farm,VT,2.2,fixed-tilt,ground,44.37,-73.2473,60537,ISNE
403235,Cumberland Solar,WI,2.5,single-axis,ground,45.5109,-92.0245,62849,MISO
403236,Cashton Solar,WI,2.0,single-axis,ground,43.7377,-90.8041,62858,MISO
401438,Morelos del Sol,CA,15.0,single-axis,ground,35.7281,-119.8968,60007,CISO
401352,"Little Bear Solar 1, LLC",CA,40.0,single-axis,ground,36.7163,-120.4143,59870,CISO
401864,San Joaquin Solar,CA,18.5,single-axis,ground,36.5245,-120.1469,60678,CISO
401624,"Portal Ridge Solar C, LLC",CA,11.4,single-axis,ground,34.7148,-118.2743,60311,CISO
401605,"Summer Solar, LLC",CA,20.0,single-axis,ground,34.7149,-118.3113,60280,CISO
401623,"Portal Ridge Solar B, LLC",CA,20.0,single-axis,ground,34.7165,-118.2823,60310,CISO
401535,Lemoore 1,CA,1.5,single-axis,ground,36.2573,-119.7974,60142,CISO
401627,Midway Solar Farm III,CA,20.0,single-axis,ground,33.1584,-115.5358,60315,IID
402632,Soboba Community Solar Project,CA,1.7,fixed-tilt,ground,33.7702,-116.9042,61834,CISO
402927,"Valentine Solar, LLC",CA,111.2,single-axis,ground,34.9104,-118.3918,62288,CISO
401632,"Willow Spring Solar, LLC",CA,100.0,single-axis,ground,34.8305,-118.3337,60324,CISO
404521,Victor Mesa Linda C2,CA,1.6,fixed-tilt,ground,34.5112,-117.387,59270,CISO
401975,"Sun Streams, LLC",AZ,158.0,single-axis,ground,33.3551,-112.8364,60827,CISO
400145,Cogentrix of Alamosa,CO,30.0,dual-axis,ground,37.5985,-105.952,57368,PSCO
401335,"Adams Community Solar Garden III, LLC",CO,1.2,single-axis,ground,39.7863,-104.5868,59850,PSCO
401441,Orchard Ranch Solar,ID,20.0,single-axis,ground,43.4689,-116.2895,60010,IPCO
401916,Simcoe Solar,ID,20.0,single-axis,ground,43.3251,-115.939,60748,IPCO
401443,American Falls Solar II,ID,20.0,single-axis,ground,42.8254,-112.7462,60012,IPCO
401595,Alta Luna,NM,28.1,single-axis,ground,32.5698,-107.4683,60258,PNM
401318,Sunshine Valley Solar,NV,100.0,single-axis,ground,36.515,-116.5153,59826,CISO
402115,Solar Star Oregon II,OR,56.0,single-axis,ground,44.1839,-120.9166,61048,PACW
401430,RE Roserock,TX,157.5,single-axis,ground,30.9633,-103.2974,59994,ERCO
401463,Buckthorn Westex,TX,154.0,single-axis,ground,31.0808,-102.8393,60044,ERCO
401616,Montana Solar Facility,TX,3.0,single-axis,ground,31.8202,-106.2152,60300,EPE
405210,Tooele Army Depot(CSG),UT,1.5,single-axis,ground,40.5023,-112.3664,59817,PACE
401244,Gulf Coast Solar Center II,FL,40.0,fixed-tilt,ground,30.4283,-86.8935,59690,SOCO
400921,EDF Lancaster,MA,4.5,fixed-tilt,ground,42.5244,-71.6643,59140,ISNE
400518,Maryland Solar,MD,20.0,fixed-tilt,ground,39.5592,-77.7276,58408,PJM
400886,"Chauncey Farm, LLC",NC,4.9,fixed-tilt,ground,34.3316,-78.529,59100,CPLE
401125,Grandy PV 1,NC,18.0,fixed-tilt,ground,36.234,-75.8802,59518,PJM
403651,Lang Solar Farm,NC,5.0,fixed-tilt,ground,35.3184,-77.8418,63449,DUK
400077,"Calpine Vineland Solar, LLC",NJ,4.1,fixed-tilt,ground,39.4649,-75.0676,57081,PJM
400142,Morgantown Solar Park,PA,1.6,fixed-tilt,ground,40.1519,-75.866,57362,PJM
400189,Trexlertown Solar Array North and South,PA,1.9,fixed-tilt,ground,40.5564,-75.5931,57519,PJM
405492,Juno Solar Project,TX,302.5,single-axis,ground,32.7774,-101.6295,63328,ERCO
405564,"Fort Bend Solar, LLC",TX,240.0,single-axis,ground,29.5474,-95.9726,63985,ERCO
404638,"Energix Nokesville, LLC",VA,20.0,single-axis,ground,38.6752,-77.5876,64012,PJM
400140,"Sun City Project, LLC",CA,20.0,fixed-tilt,ground,35.9852,-120.1014,57360,CISO
400271,SMUD at Lawrence,CA,1.0,fixed-tilt,ground,38.3388,-121.4313,57753,BANC
400501,Gridley Main,CA,1.0,single-axis,ground,39.3734,-121.6844,58370,CISO
400044,"Sacramento Soleil, LLC",CA,1.0,fixed-tilt,ground,38.4501,-121.1643,56875,BANC
400248,Aerojet II,CA,2.7,single-axis,ground,38.6094,-121.1699,57698,BANC
404629,Kern Valley SP,CA,3.0,single-axis,ground,35.7626,-119.3136,63875,CISO
405029,Solana Generating Station,AZ,280.0,fixed-tilt,ground,32.9216,-112.9698,56812,AZPS
400581,Otero Solar,NM,7.5,fixed-tilt,ground,32.9775,-105.9722,58520,PNM
400147,Bellevue Solar Project,OR,1.6,fixed-tilt,ground,45.1123,-123.2343,57372,PGE
403551,Titan Solar Project,TX,260.0,single-axis,ground,31.6783,-104.4587,63320,ERCO
403557,Aragorn Solar Project,TX,180.0,single-axis,ground,31.7242,-104.4499,63329,ERCO
404647,Taygete II Energy Project,TX,203.8,single-axis,ground,31.1549,-103.1074,64075,ERCO
405933,Lumina Solar Project,TX,326.6,single-axis,ground,32.9246,-100.9805,65645,ERCO
400342,"SunE EPE2, LLC",NM,12.0,single-axis,ground,32.2479,-106.9113,57985,EPE
403533,Garrett Solar,OR,10.0,single-axis,ground,42.1478,-120.4202,63301,PACW
403064,Kearsarge Uxbridge,MA,1.9,fixed-tilt,ground,42.1036,-71.5977,62552,ISNE
405272,DDR Shoppers World,MA,1.3,fixed-tilt,rooftop,42.3035,-71.3966,60754,ISNE
405327,Smith & Wesson at Springfield MA PV,MA,1.9,fixed-tilt,canopy,42.1398,-72.5503,61367,ISNE
402933,IFF Union Beach Project,NJ,5.5,fixed-tilt,ground,40.4455,-74.1545,62306,PJM
405427,"KDC Solar CSCP, LLC",NJ,3.4,fixed-tilt,canopy,40.2382,-74.3145,62746,PJM
406285,"KDC Solar CV Animal Control, LLC",MD,2.0,fixed-tilt,ground,39.3148,-76.9762,66655,PJM
400152,Yardville Solar Farm,NJ,3.6,fixed-tilt,ground,40.1684,-74.6575,57382,PJM
405074,Vineland Headquarters,NJ,1.1,fixed-tilt,rooftop,39.4905,-75.0391,57742,PJM
405762,Hudson County Solar,NJ,1.2,fixed-tilt,rooftop,40.7269,-74.107,65167,PJM
405931,Castleton,NY,5.0,single-axis,ground,42.5221,-73.703,65643,NYIS
400303,Dinuba Wastewater Treatment Plant,CA,1.0,single-axis,ground,36.5382,-119.4262,57827,CISO
405045,Pacific Cruise Ship Terminals Berth 93,CA,1.0,fixed-tilt,rooftop,33.7474,-118.2765,57309,LDWP
405351,L'Oreal Solar - Florence,KY,1.1,fixed-tilt,rooftop,38.9877,-84.6092,61744,PJM
401969,Montgomery County Correctional Facility,MD,1.4,fixed-tilt,ground,39.2396,-77.295,60820,PJM
405629,7448 Candlewood Road,MD,1.5,single-axis,rooftop,39.1694,-76.7023,64502,PJM
401944,"Williamston Speight Solar, LLC",NC,15.0,single-axis,ground,35.8941,-77.1631,60787,PJM
401737,"Williamston West Farm, LLC",NC,4.9,fixed-tilt,ground,35.8359,-77.1079,60484,PJM
400151,Linden Solar Farm,NJ,2.7,fixed-tilt,ground,40.6197,-74.2152,57381,PJM
401914,Silvi Gibraltar Rock,NJ,3.0,fixed-tilt,ground,40.4512,-74.7169,60746,PJM
401920,Spartan,NJ,8.3,fixed-tilt,ground,40.0449,-74.6104,60755,PJM
404598,Aero Haven Solar,NJ,2.6,fixed-tilt,ground,39.8197,-74.8946,63195,PJM
405214,Munich Re Plaza,NJ,2.4,fixed-tilt,canopy,40.3498,-74.5908,59844,PJM
405275,L'Oreal Monmouth,NJ,2.0,single-axis,rooftop,40.4013,-74.5056,60766,PJM
405287,Prudential 80 Livingston Roseland Solar,NJ,1.7,fixed-tilt,canopy,40.8157,-74.3083,60842,PJM
405291,NES Rutgers Solar,NJ,1.0,fixed-tilt,rooftop,40.0708,-74.1613,60857,PJM
406691,Regeneron Pharmaceuticals Inc.,NY,1.4,fixed-tilt,rooftop,41.0818,-73.8222,62423,NYIS
405353,IKEA Conshohocken Rooftop PV System,PA,1.0,fixed-tilt,rooftop,40.0947,-75.306,61819,PJM
405419,SFDK Solar,CA,6.3,fixed-tilt,canopy,38.1323,-122.2315,62649,CISO
405019,SEGS IX,CA,92.0,fixed-tilt,ground,35.0152,-117.3235,10446,CISO
405764,"WW-DC Solar 1, LLC",DC,1.2,fixed-tilt,rooftop,38.8292,-77.0023,65176,PJM
404907,"SV CSG Baileyville 1, LLC",IL,1.6,single-axis,ground,42.2017,-89.6081,65796,PJM
404669,Anderson 6,IN,6.8,single-axis,ground,40.0848,-85.7467,64249,PJM
405484,White Marsh Mall,MD,1.1,single-axis,rooftop,39.3739,-76.4677,63289,PJM
400126,"Mayberry Solar, LLC",NC,1.2,fixed-tilt,ground,36.4752,-80.6019,57321,DUK
400253,"Johnson Matthey, Inc. Solar",NJ,4.0,single-axis,ground,39.8251,-75.2209,57723,PJM
400492,The Lawrenceville School Solar Facility,NJ,5.5,single-axis,ground,40.2997,-74.7198,58356,PJM
405070,Summit Associates,NJ,1.9,single-axis,rooftop,40.4999,-74.3535,57726,PJM
406389,"Franklin Solar 1, LLC Community Solar",NJ,3.0,fixed-tilt,rooftop,40.5261,-74.5589,66963,PJM
404451,DOCCS Eastern,NY,5.0,fixed-tilt,ground,41.7389,-74.3697,65298,NYIS
406247,Chesapeake Solar Project,VA,132.0,single-axis,ground,36.6813,-76.3023,66541,PJM
403717,Water Strider Solar,VA,80.0,single-axis,ground,37.0117,-79.033,63549,PJM
400038,CalRenew-1,CA,5.0,fixed-tilt,ground,36.7596,-120.3659,56768,CISO
400222,Adobe Solar,CA,19.6,single-axis,ground,35.104,-118.9542,57651,CISO
400065,Mariani Packing Vacaville Solar,CA,0.9,single-axis,ground,38.4,-121.9644,57005,CISO
400116,Adelanto Solar Project,CA,10.0,fixed-tilt,ground,34.5477,-117.4399,57305,LDWP
400910,CSD 2-Freedom High,CA,1.1,fixed-tilt,ground,37.9723,-121.7203,59129,CISO
404510,Grassland 1&2 Solar Project,CA,2.5,dual-axis,ground,38.5007,-121.693,58217,CISO
405086,ISH Solar Hospital SDMC,CA,1.1,fixed-tilt,canopy,32.7903,-117.0957,57840,CISO
405089,Industry MetroLink PV 1,CA,1.5,fixed-tilt,canopy,34.0092,-117.845,57860,CISO
405160,ASTI,CA,1.2,fixed-tilt,rooftop,38.7625,-122.9727,58889,CISO
405161,Beringer,CA,1.4,fixed-tilt,rooftop,38.5126,-122.4774,58890,CISO
405197,Park Meridian #1,CA,1.5,fixed-tilt,rooftop,33.8971,-117.2786,59539,CISO
405686,New Market Solar,OH,65.0,single-axis,ground,39.0811,-83.7713,64853,PJM
405451,SCCCD - Clovis Community College,CA,1.2,fixed-tilt,canopy,36.8852,-119.732,63021,CISO
405383,County of San Diego SBRC,CA,1.3,single-axis,"canopy,rooftop",32.6318,-117.0773,62242,CISO
402448,Denver Metro Solar,CO,1.6,single-axis,ground,39.76,-104.621,61563,PSCO
401424,Henryville Solar RES,IN,1.1,single-axis,ground,38.597,-85.7776,59986,MISO
403062,Kearsarge GB,MA,1.9,fixed-tilt,ground,42.1926,-73.4079,62550,ISNE
404490,Fall River Solar (CSG),MA,2.0,fixed-tilt,ground,41.7579,-71.0968,60738,ISNE
406282,"KDC Solar CV Ascend One, LLC",MD,2.0,fixed-tilt,ground,39.3175,-76.9844,66652,PJM
405338,Montgomery County Solar,MD,1.9,single-axis,"canopy,rooftop",39.114,-77.2366,61608,PJM
405362,Bowie State Solar,MD,1.3,fixed-tilt,"canopy,ground,rooftop",39.0227,-76.7589,61915,PJM
402205,Gulfport Naval Base (CSG) PV System,MS,3.5,single-axis,ground,30.3802,-89.1185,61208,SOCO
401316,Sweetgum Solar,NC,4.9,fixed-tilt,ground,35.4594,-79.1806,59824,CPLE
402888,"Red Toad 5840 Buffalo Road, LLC",NC,2.0,single-axis,ground,35.5755,-78.3011,62204,CPLE
402836,"Panda Solar NC 7, LLC",NC,1.5,single-axis,ground,35.1219,-78.204,62125,CPLE
402722,"Quakertown Solar Farm, LLC",NJ,8.8,fixed-tilt,ground,40.5225,-74.9435,61965,PJM
405392,46 Meadowlands Parkway,NJ,1.5,fixed-tilt,rooftop,40.7894,-74.072,62325,PJM
405393,77 Metro Way,NJ,1.0,fixed-tilt,rooftop,40.7703,-74.0725,62326,PJM
405422,Garfield Solar,NJ,4.2,fixed-tilt,rooftop,40.8867,-74.1227,62680,PJM
405441,DG Infineum,NJ,2.0,single-axis,rooftop,40.6395,-74.2357,62958,PJM
403061,Kearsarge Johnstown 1 (CSG),NY,1.5,fixed-tilt,ground,43.066,-74.3601,62549,NYIS
403065,Kearsarge Johnstown 2 (CSG),NY,2.0,fixed-tilt,ground,43.0645,-74.3602,62556,NYIS
402273,Hampton Solar I,SC,6.8,single-axis,ground,32.8796,-81.1353,61325,SCEG
402387,Estill Solar,SC,20.4,single-axis,ground,32.7654,-81.2465,61490,SCEG
402900,Otis Elevator Company Solar,SC,1.0,fixed-tilt,ground,34.2378,-79.7921,62228,DUK
404557,Marshall Solar,SC,2.0,single-axis,ground,34.3721,-80.0222,62238,CPLE
405396,IKEA Norfolk Rooftop PV System,VA,1.3,fixed-tilt,rooftop,36.8764,-76.2012,62355,PJM
402156,Nebraska Valley Solar Farm,VT,1.0,fixed-tilt,ground,44.4625,-72.7699,61125,ISNE
405352,IKEA Oak Creek Rooftop PV System,WI,1.2,fixed-tilt,rooftop,42.9076,-87.9387,61816,MISO
401415,RE Astoria 2,CA,75.0,single-axis,ground,34.8297,-118.4795,59977,CISO
401055,SCE-Snowline-White Road (North),CA,1.5,single-axis,ground,34.418,-117.4698,59422,CISO
401495,CED Ducor 4,CA,20.0,single-axis,ground,35.8503,-119.026,60081,CISO
401557,Antelope DSR 2,CA,5.0,single-axis,ground,34.6868,-118.3119,60187,CISO
403259,Windsor Floating Solar,CA,1.5,fixed-tilt,ground,38.5391,-122.8151,62902,CISO
405230,Lindberg FIeld Solar,CA,2.9,fixed-tilt,"canopy,rooftop",32.7314,-117.2077,60060,CISO
405316,USPS PV,CA,7.4,fixed-tilt,"canopy,rooftop",33.9767,-118.2586,61250,CISO
405346,Aerolease,CA,1.3,fixed-tilt,"canopy,rooftop",34.2138,-118.4939,61718,LDWP
405329,Panasonic Carport Solar Hybrid,CO,1.3,fixed-tilt,"canopy,rooftop",39.8084,-104.7822,61439,PSCO
402283,"Magpie Solar, LLC",MT,3.0,single-axis,ground,46.2917,-108.935,61337,NWMT
403084,Rio De Oro Solar Energy Center,NM,10.0,single-axis,ground,34.6921,-106.6871,62597,PNM
405246,"Solar Las Vegas MB 2, LLC",NV,1.5,fixed-tilt,rooftop,36.0877,-115.1745,60350,NEVP
402152,Quichapa 1,UT,3.0,single-axis,ground,37.6535,-113.2186,61119,PACE
