T	BoM MJO RMM RMM1
    2453585.    	    1.012808    
    2453586.    	   0.9970444    
    2453587.    	   0.8381299    
    2453588.    	   0.9091955    
    2453589.    	   0.6471050    
    2453590.    	   0.3274461    
    2453591.    	  -4.7265366E-02
    2453592.    	  -0.2729986    
    2453593.    	  -0.3593638    
    2453594.    	  -0.5321415    
    2453595.    	  -0.8652597    
    2453596.    	   -1.217201    
    2453597.    	   -1.170588    
    2453598.    	   -1.272694    
    2453599.    	  -0.9745389    
    2453600.    	  -0.7572334    
    2453601.    	  -0.8131288    
    2453602.    	  -0.7734972    
    2453603.    	  -0.6413326    
    2453604.    	  -0.5039937    
    2453605.    	  -0.4221152    
    2453606.    	  -0.3616754    
    2453607.    	  -0.3577545    
    2453608.    	  -0.2224661    
    2453609.    	  -0.1715309    
    2453610.    	  -0.2845082    
    2453611.    	  -0.5700319    
    2453612.    	  -0.6222491    
    2453613.    	  -0.3462059    
    2453614.    	   0.2641563    
    2453615.    	   0.4965997    
    2453616.    	   0.6949604    
    2453617.    	    1.258240    
    2453618.    	    1.621577    
    2453619.    	    2.011252    
    2453620.    	    2.129645    
    2453621.    	    2.548836    
    2453622.    	    2.599025    
    2453623.    	    2.685760    
    2453624.    	    2.541759    
    2453625.    	    2.435307    
    2453626.    	    2.185896    
    2453627.    	    2.009067    
    2453628.    	    2.014787    
    2453629.    	    1.809236    
    2453630.    	    1.392711    
    2453631.    	   0.9064069    
    2453632.    	   0.4096630    
    2453633.    	   3.0730974E-02
    2453634.    	  -0.5442376    
    2453635.    	  -0.8905587    
    2453636.    	   -1.214175    
    2453637.    	   -1.158665    
    2453638.    	   -1.025013    
    2453639.    	  -0.7815398    
    2453640.    	  -0.6290092    
    2453641.    	  -0.5414326    
    2453642.    	  -0.3467067    
    2453643.    	  -0.2973546    
    2453644.    	  -0.4201378    
    2453645.    	  -0.5157020    
    2453646.    	  -0.3406553    
    2453647.    	  -0.3459832    
    2453648.    	  -0.6784080    
    2453649.    	  -0.8901116    
    2453650.    	  -0.8918707    
    2453651.    	  -0.9539142    
    2453652.    	  -0.8400295    
    2453653.    	  -0.7817328    
    2453654.    	  -0.5925537    
    2453655.    	  -0.5928144    
    2453656.    	  -0.4590399    
    2453657.    	  -0.1407155    
    2453658.    	   0.4347137    
    2453659.    	   0.9909728    
    2453660.    	    1.199399    
    2453661.    	    1.098265    
    2453662.    	    1.206276    
    2453663.    	    1.267137    
    2453664.    	    1.094720    
    2453665.    	   0.7572469    
    2453666.    	   0.4729429    
    2453667.    	   0.4895038    
    2453668.    	   0.4392340    
    2453669.    	   0.6807250    
    2453670.    	   0.9107736    
    2453671.    	   0.9144232    
    2453672.    	    1.089480    
    2453673.    	    1.368862    
    2453674.    	    1.618865    
    2453675.    	    1.574511    
    2453676.    	    1.525012    
    2453677.    	    1.295520    
    2453678.    	    1.101881    
    2453679.    	    1.160347    
    2453680.    	    1.052277    
    2453681.    	   0.8178608    
    2453682.    	   0.7286172    
    2453683.    	   0.6769575    
    2453684.    	   0.6005876    
    2453685.    	   0.6423629    
    2453686.    	   0.4559661    
    2453687.    	   0.4379844    
    2453688.    	   0.2254740    
    2453689.    	   0.3170511    
    2453690.    	   0.1131086    
    2453691.    	  -0.4856359    
    2453692.    	  -0.7539353    
    2453693.    	   -1.192969    
    2453694.    	   -1.290830    
    2453695.    	   -1.446754    
    2453696.    	   -1.281163    
    2453697.    	   -1.214261    
    2453698.    	  -0.9929817    
    2453699.    	  -0.5630031    
    2453700.    	  -0.4888858    
    2453701.    	  -0.3628022    
    2453702.    	  -0.2640125    
    2453703.    	  -0.1600427    
    2453704.    	   3.5166122E-02
    2453705.    	   8.7265223E-02
    2453706.    	  -8.7667286E-02
    2453707.    	  -0.2804644    
    2453708.    	  -0.3133402    
    2453709.    	  -0.3758363    
    2453710.    	  -0.3761254    
    2453711.    	  -0.1908850    
    2453712.    	  -0.1881879    
    2453713.    	  -9.7254843E-02
    2453714.    	   0.3578610    
    2453715.    	   0.7312494    
    2453716.    	   0.3649164    
    2453717.    	  -5.7593610E-02
    2453718.    	  -9.3985666E-03
    2453719.    	  -0.2008290    
    2453720.    	  -0.5159085    
    2453721.    	  -0.4663106    
    2453722.    	   2.9460240E-02
    2453723.    	   0.4239481    
    2453724.    	   0.7583529    
    2453725.    	   0.8486548    
    2453726.    	   0.6624821    
    2453727.    	   0.5633584    
    2453728.    	   0.2159685    
    2453729.    	  -0.1971832    
    2453730.    	  -0.6129328    
    2453731.    	  -0.5733303    
    2453732.    	  -0.5330943    
    2453733.    	  -0.6963531    
    2453734.    	  -0.5378417    
    2453735.    	  -0.8564901    
    2453736.    	   -1.324172    
    2453737.    	   -1.415806    
    2453738.    	   -1.267551    
    2453739.    	   -1.222948    
    2453740.    	   -1.179189    
    2453741.    	  -0.8647666    
    2453742.    	  -0.5077081    
    2453743.    	  -0.1099562    
    2453744.    	  -3.7251063E-02
    2453745.    	  -0.1175177    
    2453746.    	  -0.2075929    
    2453747.    	   5.4589801E-02
    2453748.    	   0.4157547    
    2453749.    	   0.6638130    
    2453750.    	   0.7070053    
    2453751.    	   0.9262109    
    2453752.    	    1.206480    
    2453753.    	    1.397713    
    2453754.    	    1.795671    
    2453755.    	    2.164744    
    2453756.    	    2.135811    
    2453757.    	    2.195354    
    2453758.    	    2.124827    
    2453759.    	    1.859824    
    2453760.    	    1.445153    
    2453761.    	   0.9037745    
    2453762.    	   0.4196919    
    2453763.    	   0.4959084    
    2453764.    	   0.4931695    
    2453765.    	   0.2116662    
    2453766.    	  -0.2058752    
    2453767.    	  -0.5861487    
    2453768.    	  -0.7702729    
    2453769.    	   -1.243963    
    2453770.    	   -1.618850    
    2453771.    	   -1.832544    
    2453772.    	   -1.818455    
    2453773.    	   -1.628645    
    2453774.    	   -1.685775    
    2453775.    	   -1.751899    
    2453776.    	   -1.641906    
    2453777.    	   -1.220777    
    2453778.    	   -1.174145    
    2453779.    	   -1.150419    
    2453780.    	   -1.173010    
    2453781.    	   -1.273382    
    2453782.    	   -1.260909    
    2453783.    	   -1.091271    
    2453784.    	  -0.9869608    
    2453785.    	   -1.223934    
    2453786.    	   -1.018068    
    2453787.    	  -0.7029488    
    2453788.    	  -0.6366799    
    2453789.    	  -0.4053661    
    2453790.    	  -0.2129475    
    2453791.    	   9.4193183E-02
    2453792.    	   0.5802507    
    2453793.    	    1.086766    
    2453794.    	    1.383831    
    2453795.    	    1.579130    
    2453796.    	    1.885991    
    2453797.    	    1.808653    
    2453798.    	    1.491885    
    2453799.    	   0.9816188    
    2453800.    	   0.5408781    
    2453801.    	   0.5270742    
    2453802.    	   0.3391097    
    2453803.    	   3.7342075E-02
    2453804.    	   1.7892787E-02
    2453805.    	   0.2690848    
    2453806.    	   0.4559944    
    2453807.    	   0.5608432    
    2453808.    	   0.5366663    
    2453809.    	   0.4886434    
    2453810.    	   0.3360058    
    2453811.    	   0.4774166    
    2453812.    	   0.5854545    
    2453813.    	   0.6429891    
    2453814.    	   0.6330478    
    2453815.    	   0.7812594    
    2453816.    	   0.6524001    
    2453817.    	   0.5248036    
    2453818.    	   0.4668052    
    2453819.    	   0.5784411    
    2453820.    	   0.6585922    
    2453821.    	   0.9441521    
    2453822.    	    1.172614    
    2453823.    	    1.445082    
    2453824.    	    1.536988    
    2453825.    	    1.421908    
    2453826.    	    1.263099    
    2453827.    	    1.179278    
    2453828.    	    1.305585    
    2453829.    	    1.175595    
    2453830.    	    1.137292    
    2453831.    	   0.8004709    
    2453832.    	   0.3415663    
    2453833.    	   0.3424071    
    2453834.    	   0.1180990    
    2453835.    	  -0.1436074    
    2453836.    	  -0.2802350    
    2453837.    	  -0.1918367    
    2453838.    	  -0.2126160    
    2453839.    	  -0.2224973    
    2453840.    	  -0.2241754    
    2453841.    	   0.1039394    
    2453842.    	   0.6607671    
    2453843.    	   0.7715401    
    2453844.    	   0.8074449    
    2453845.    	   0.9675435    
    2453846.    	    1.042292    
    2453847.    	    1.049529    
    2453848.    	   0.8939632    
    2453849.    	   0.6689260    
    2453850.    	   0.4916514    
    2453851.    	   0.5098021    
    2453852.    	   0.2793306    
    2453853.    	   0.5023004    
    2453854.    	   0.6266111    
    2453855.    	   0.7247028    
    2453856.    	   0.5262348    
    2453857.    	   0.2776921    
    2453858.    	   0.2128642    
    2453859.    	   2.8291637E-02
    2453860.    	  -4.0533762E-02
    2453861.    	  -0.2668520    
    2453862.    	  -0.3670436    
    2453863.    	  -0.6689678    
    2453864.    	  -0.8411893    
    2453865.    	   -1.033138    
    2453866.    	   -1.024494    
    2453867.    	   -1.123493    
    2453868.    	   -1.210380    
    2453869.    	   -1.072562    
    2453870.    	   -1.040968    
    2453871.    	   -1.178274    
    2453872.    	   -1.334365    
    2453873.    	   -1.627174    
    2453874.    	   -1.680185    
    2453875.    	   -1.527917    
    2453876.    	   -1.297978    
    2453877.    	   -1.027430    
    2453878.    	  -0.8818389    
    2453879.    	  -0.6122416    
    2453880.    	  -0.2713175    
    2453881.    	  -3.1324353E-03
    2453882.    	   7.1442693E-02
    2453883.    	   1.3234755E-02
    2453884.    	  -5.0929803E-02
    2453885.    	  -0.3317261    
    2453886.    	  -0.7688485    
    2453887.    	   -1.126613    
    2453888.    	   -1.263083    
    2453889.    	   -1.142575    
    2453890.    	   -1.388003    
    2453891.    	   -1.755266    
    2453892.    	   -1.820489    
    2453893.    	   -1.902867    
    2453894.    	   -1.673788    
    2453895.    	   -1.423669    
    2453896.    	   -1.218584    
    2453897.    	   -1.158913    
    2453898.    	   -1.470919    
    2453899.    	   -1.346396    
    2453900.    	   -1.228397    
    2453901.    	  -0.9567647    
    2453902.    	  -0.6688066    
    2453903.    	  -0.3584440    
    2453904.    	  -0.3824033    
    2453905.    	  -0.4472930    
    2453906.    	  -0.4136840    
    2453907.    	  -0.4505189    
    2453908.    	  -0.1752689    
    2453909.    	  -0.1287518    
    2453910.    	  -5.2133027E-02
    2453911.    	   0.1861251    
    2453912.    	   0.3909433    
    2453913.    	   0.4998880    
    2453914.    	   0.8657714    
    2453915.    	   0.8150696    
    2453916.    	   0.7546023    
    2453917.    	   0.4005904    
    2453918.    	  -2.5516380E-02
    2453919.    	  -2.4122316E-02
    2453920.    	  -0.4244086    
    2453921.    	  -0.6278200    
    2453922.    	  -0.7784691    
    2453923.    	  -0.5779557    
    2453924.    	  -0.5006253    
    2453925.    	  -0.5113519    
    2453926.    	  -0.4890727    
    2453927.    	  -0.6358179    
    2453928.    	  -0.6841112    
    2453929.    	  -0.8045421    
    2453930.    	   -1.015221    
    2453931.    	   -1.051217    
    2453932.    	   -1.010981    
    2453933.    	  -0.7294859    
    2453934.    	  -0.9262624    
    2453935.    	   -1.210645    
    2453936.    	   -1.059890    
    2453937.    	  -0.9765321    
    2453938.    	  -0.7580487    
    2453939.    	  -0.7258719    
    2453940.    	  -0.6248634    
    2453941.    	  -0.9064956    
    2453942.    	   -1.159643    
    2453943.    	   -1.181323    
    2453944.    	   -1.030090    
    2453945.    	  -0.8314807    
    2453946.    	  -0.5799307    
    2453947.    	  -0.4020526    
    2453948.    	  -0.4391456    
    2453949.    	  -0.4720687    
    2453950.    	  -0.1034401    
    2453951.    	   0.3814453    
    2453952.    	   0.4148505    
    2453953.    	   0.5852959    
    2453954.    	   0.9461441    
    2453955.    	    1.063696    
    2453956.    	    1.083851    
    2453957.    	    1.067022    
    2453958.    	    1.318500    
    2453959.    	    1.168284    
    2453960.    	   0.6280109    
    2453961.    	   0.4780706    
    2453962.    	   0.3956292    
    2453963.    	   0.1145665    
    2453964.    	  -9.3711577E-02
    2453965.    	  -0.4059955    
    2453966.    	  -0.6227688    
    2453967.    	  -0.8744307    
    2453968.    	  -0.9782576    
    2453969.    	  -0.9331712    
    2453970.    	  -0.9395508    
    2453971.    	   -1.040102    
    2453972.    	   -1.196906    
    2453973.    	   -1.186863    
    2453974.    	   -1.074382    
    2453975.    	  -0.8629889    
    2453976.    	  -0.6232373    
    2453977.    	  -0.7753084    
    2453978.    	  -0.7532678    
    2453979.    	  -0.5139296    
    2453980.    	  -0.6271944    
    2453981.    	  -0.7994385    
    2453982.    	  -0.9307387    
    2453983.    	  -0.7956222    
    2453984.    	  -0.7019953    
    2453985.    	  -0.9057007    
    2453986.    	  -0.6763154    
    2453987.    	  -0.4143887    
    2453988.    	  -0.1613584    
    2453989.    	   0.1261243    
    2453990.    	   0.2793331    
    2453991.    	   0.5132408    
    2453992.    	   0.8830091    
    2453993.    	   0.6760045    
