T	BoM MJO RMM RMM2
julian_day	unitless
    2451874.    	  -0.5087300    
    2451875.    	  -0.2483300    
    2451876.    	   3.1642701E-02
    2451877.    	  -6.7584097E-02
    2451878.    	  -4.7525302E-02
    2451879.    	   0.3768780    
    2451880.    	   0.5895210    
    2451881.    	   0.6714720    
    2451882.    	    1.026960    
    2451883.    	    1.063720    
    2451884.    	    1.187250    
    2451885.    	    1.366790    
    2451886.    	    1.441510    
    2451887.    	    1.357220    
    2451888.    	    1.399020    
    2451889.    	    1.209100    
    2451890.    	    1.240530    
    2451891.    	    1.475330    
    2451892.    	    1.325100    
    2451893.    	    1.088160    
    2451894.    	   0.7111910    
    2451895.    	   0.2806580    
    2451896.    	   5.4205600E-03
    2451897.    	  -0.2252700    
    2451898.    	  -0.7311000    
    2451899.    	  -0.8846100    
    2451900.    	  -0.8915800    
    2451901.    	  -0.8336400    
    2451902.    	  -0.6193200    
    2451903.    	  -0.2686800    
    2451904.    	  -0.3120100    
    2451905.    	  -0.5338700    
    2451906.    	  -0.5746500    
    2451907.    	  -0.6619000    
    2451908.    	  -0.5037200    
    2451909.    	  -0.3615300    
    2451910.    	  -0.5489400    
    2451911.    	  -0.7839400    
    2451912.    	  -0.8128500    
    2451913.    	  -0.8730800    
    2451914.    	  -0.9784000    
    2451915.    	  -0.9695500    
    2451916.    	   -1.081420    
    2451917.    	   -1.310320    
    2451918.    	   -1.621230    
    2451919.    	   -1.764430    
    2451920.    	   -1.742240    
    2451921.    	   -1.481610    
    2451922.    	   -1.267400    
    2451923.    	   -1.057020    
    2451924.    	   -1.252270    
    2451925.    	   -1.485810    
    2451926.    	   -1.625700    
    2451927.    	   -1.419370    
    2451928.    	   -1.551590    
    2451929.    	   -1.763500    
    2451930.    	   -2.140730    
    2451931.    	   -2.453100    
    2451932.    	   -2.744090    
    2451933.    	   -2.804640    
    2451934.    	   -2.376940    
    2451935.    	   -2.176210    
    2451936.    	   -2.529020    
    2451937.    	   -2.304840    
    2451938.    	   -2.342140    
    2451939.    	   -2.293100    
    2451940.    	   -1.857770    
    2451941.    	   -1.704670    
    2451942.    	   -1.635780    
    2451943.    	   -1.609090    
    2451944.    	   -1.576730    
    2451945.    	   -1.597630    
    2451946.    	   -1.290190    
    2451947.    	   -1.000730    
    2451948.    	  -0.6258300    
    2451949.    	  -0.1706200    
    2451950.    	   0.2263510    
    2451951.    	   0.6154200    
    2451952.    	   0.9883620    
    2451953.    	    1.487990    
    2451954.    	    1.729480    
    2451955.    	    2.016830    
    2451956.    	    2.224960    
    2451957.    	    2.368490    
    2451958.    	    2.412030    
    2451959.    	    2.506320    
    2451960.    	    2.301440    
    2451961.    	    2.181080    
    2451962.    	    2.325750    
    2451963.    	    2.421920    
    2451964.    	    2.556930    
    2451965.    	    2.468540    
    2451966.    	    2.499330    
    2451967.    	    2.515610    
    2451968.    	    2.362330    
    2451969.    	    1.986170    
    2451970.    	    1.650520    
    2451971.    	    1.261730    
    2451972.    	    1.043020    
    2451973.    	   0.9968860    
    2451974.    	   0.7633300    
    2451975.    	   0.7205450    
    2451976.    	   0.5240870    
    2451977.    	   0.1592700    
    2451978.    	  -0.3653700    
    2451979.    	  -0.5880200    
    2451980.    	  -0.5096800    
    2451981.    	  -8.5303504E-03
    2451982.    	   0.3769950    
    2451983.    	   0.5742140    
    2451984.    	   0.5001910    
    2451985.    	   0.3056740    
    2451986.    	   0.1553690    
    2451987.    	   0.1395300    
    2451988.    	   0.1479150    
    2451989.    	   0.1537260    
    2451990.    	   0.2706960    
    2451991.    	   0.1395260    
    2451992.    	   0.1070570    
    2451993.    	   4.0192399E-02
    2451994.    	   0.1320130    
    2451995.    	  -9.6968703E-02
    2451996.    	  -0.3523800    
    2451997.    	  -0.3829900    
    2451998.    	  -0.5529900    
    2451999.    	  -0.7721100    
    2452000.    	  -0.7241100    
    2452001.    	  -0.6330800    
    2452002.    	  -0.7418400    
    2452003.    	  -0.6762300    
    2452004.    	  -0.5902200    
    2452005.    	  -0.7318900    
    2452006.    	  -0.5611000    
    2452007.    	  -0.3522400    
    2452008.    	  -0.4368300    
    2452009.    	  -0.3845300    
    2452010.    	  -0.3618600    
    2452011.    	  -7.3802903E-02
    2452012.    	   5.4524499E-03
    2452013.    	  -8.2896002E-02
    2452014.    	   0.2469670    
    2452015.    	   0.4280190    
    2452016.    	   0.3642910    
    2452017.    	   0.1565340    
    2452018.    	   0.2794420    
    2452019.    	   0.1244920    
    2452020.    	   0.1122730    
    2452021.    	  -3.3196300E-02
    2452022.    	  -0.3150200    
    2452023.    	  -0.4711000    
    2452024.    	  -0.5809200    
    2452025.    	  -0.4904000    
    2452026.    	  -0.5257200    
    2452027.    	  -0.3471800    
    2452028.    	  -0.3131200    
    2452029.    	  -0.2217500    
    2452030.    	  -1.7723400E-03
    2452031.    	   0.2210080    
    2452032.    	   0.4007940    
    2452033.    	   0.5903030    
    2452034.    	   0.8003350    
    2452035.    	   0.9489630    
    2452036.    	   0.9371330    
    2452037.    	   0.9924870    
    2452038.    	    1.183860    
    2452039.    	    1.538910    
    2452040.    	    1.821010    
    2452041.    	    1.780560    
    2452042.    	    1.619120    
    2452043.    	    1.642150    
    2452044.    	    1.392400    
    2452045.    	    1.168220    
    2452046.    	   0.9991030    
    2452047.    	   0.9725940    
    2452048.    	    1.012830    
    2452049.    	    1.264770    
    2452050.    	    1.306630    
    2452051.    	    1.371930    
    2452052.    	    1.130010    
    2452053.    	   0.9579960    
    2452054.    	   0.4404350    
    2452055.    	  -0.3662900    
    2452056.    	  -0.6370500    
    2452057.    	  -0.7719000    
    2452058.    	  -0.7550500    
    2452059.    	  -0.9105400    
    2452060.    	  -0.9824000    
    2452061.    	  -0.9876600    
    2452062.    	   -1.402910    
    2452063.    	   -1.509370    
    2452064.    	   -1.318360    
    2452065.    	   -1.348740    
    2452066.    	   -1.283180    
    2452067.    	   -1.347080    
    2452068.    	   -1.119730    
    2452069.    	  -0.8859500    
    2452070.    	  -0.8521400    
    2452071.    	  -0.7740800    
    2452072.    	  -0.5923400    
    2452073.    	  -0.2549700    
    2452074.    	   4.8244599E-02
    2452075.    	   0.1315120    
    2452076.    	   0.1421410    
    2452077.    	   0.1086950    
    2452078.    	   0.3550650    
    2452079.    	   0.1934180    
    2452080.    	   1.0910700E-02
    2452081.    	  -0.1012200    
    2452082.    	  -7.0620097E-02
    2452083.    	  -0.2614800    
    2452084.    	  -0.1620700    
    2452085.    	   1.9140400E-02
    2452086.    	   0.3741030    
    2452087.    	   0.4753230    
    2452088.    	   0.9556170    
    2452089.    	    1.065960    
    2452090.    	    1.147300    
    2452091.    	    1.494070    
    2452092.    	    1.556090    
    2452093.    	    1.957350    
    2452094.    	    2.130170    
    2452095.    	    2.006510    
    2452096.    	    1.577690    
    2452097.    	    1.430400    
    2452098.    	    1.348930    
    2452099.    	    1.198250    
    2452100.    	    1.076210    
    2452101.    	    1.086050    
    2452102.    	   0.8038270    
    2452103.    	   0.6128590    
    2452104.    	   0.6216880    
    2452105.    	   0.4266250    
    2452106.    	   0.1802910    
    2452107.    	  -0.1121000    
    2452108.    	  -7.1336798E-02
    2452109.    	  -0.1642500    
    2452110.    	  -0.1153400    
    2452111.    	  -0.1399000    
    2452112.    	  -0.4784400    
    2452113.    	  -0.7058500    
    2452114.    	  -0.9331500    
    2452115.    	   -1.290590    
    2452116.    	   -1.335120    
    2452117.    	   -1.114560    
    2452118.    	  -0.9238200    
    2452119.    	   -1.187630    
    2452120.    	  -0.9155800    
    2452121.    	  -0.7813000    
    2452122.    	  -0.4751400    
    2452123.    	  -0.4443600    
    2452124.    	  -0.6607900    
    2452125.    	  -0.9543600    
    2452126.    	  -0.8900000    
    2452127.    	  -0.9296400    
    2452128.    	  -0.6924700    
    2452129.    	  -0.3604300    
    2452130.    	  -0.2045500    
    2452131.    	  -2.5348000E-02
    2452132.    	   0.1151040    
    2452133.    	   0.3681670    
    2452134.    	   0.5169870    
    2452135.    	   0.8116550    
    2452136.    	    1.089530    
    2452137.    	    1.429420    
    2452138.    	    1.653460    
    2452139.    	    1.681560    
    2452140.    	    2.041870    
    2452141.    	    1.785870    
    2452142.    	    1.647590    
    2452143.    	    1.579660    
    2452144.    	    1.574570    
    2452145.    	    1.530860    
    2452146.    	    1.073610    
    2452147.    	    1.081910    
    2452148.    	    1.022580    
    2452149.    	   0.7827560    
    2452150.    	   0.7823340    
    2452151.    	   0.7224740    
    2452152.    	   0.6119540    
    2452153.    	   0.5055990    
    2452154.    	   0.4097600    
    2452155.    	   0.4236660    
    2452156.    	   0.3424300    
    2452157.    	   0.3550370    
    2452158.    	   0.1262980    
    2452159.    	  -0.1079400    
    2452160.    	   1.7117999E-02
    2452161.    	  -0.1956400    
    2452162.    	  -0.2288000    
    2452163.    	  -0.5606600    
    2452164.    	  -0.6742100    
    2452165.    	  -0.9158300    
    2452166.    	  -0.9882300    
    2452167.    	   -1.065050    
    2452168.    	   -1.005100    
    2452169.    	   -1.157070    
    2452170.    	   -1.257290    
    2452171.    	   -1.301350    
    2452172.    	   -1.154310    
    2452173.    	  -0.9222700    
    2452174.    	  -0.9982600    
    2452175.    	   -1.022820    
    2452176.    	   -1.057010    
    2452177.    	   -1.031670    
    2452178.    	   -1.064730    
    2452179.    	   -1.534540    
    2452180.    	   -1.767700    
    2452181.    	   -1.912510    
    2452182.    	   -1.914940    
    2452183.    	   -1.681170    
    2452184.    	   -1.520120    
    2452185.    	   -1.211510    
    2452186.    	  -0.8974300    
    2452187.    	  -0.6656500    
    2452188.    	  -0.4796500    
    2452189.    	  -2.1263700E-02
    2452190.    	   0.4703080    
    2452191.    	   0.9094400    
    2452192.    	   0.8992390    
    2452193.    	    1.266420    
    2452194.    	    1.444250    
    2452195.    	    1.433910    
    2452196.    	    1.410960    
    2452197.    	    1.269030    
    2452198.    	    1.053710    
    2452199.    	   0.7686040    
    2452200.    	   0.8236510    
    2452201.    	   0.7507020    
    2452202.    	   0.8628680    
    2452203.    	   0.9149980    
    2452204.    	   0.6968530    
    2452205.    	   0.6809060    
    2452206.    	   0.5570760    
    2452207.    	   0.7847010    
    2452208.    	   0.5428960    
    2452209.    	   0.3670130    
    2452210.    	  -0.1835800    
    2452211.    	   -1.002950    
    2452212.    	   -1.577720    
    2452213.    	   -1.724860    
    2452214.    	   -1.598780    
    2452215.    	   -1.546140    
    2452216.    	   -1.104230    
    2452217.    	  -0.7204200    
    2452218.    	  -0.8858900    
    2452219.    	  -0.8038500    
    2452220.    	  -0.6910000    
    2452221.    	  -0.6324300    
    2452222.    	  -0.5906600    
    2452223.    	  -0.5158600    
    2452224.    	  -0.3545400    
    2452225.    	  -0.2857600    
    2452226.    	  -0.3428200    
    2452227.    	  -0.6643100    
    2452228.    	  -0.7796300    
    2452229.    	  -0.7085900    
    2452230.    	  -0.6104700    
    2452231.    	  -0.4565700    
    2452232.    	  -0.3513300    
    2452233.    	  -0.3118900    
    2452234.    	  -6.5996997E-02
    2452235.    	   0.3679520    
    2452236.    	   0.6071710    
    2452237.    	   0.8716040    
    2452238.    	   0.8702660    
    2452239.    	   0.8509730    
    2452240.    	   0.9993220    
    2452241.    	    1.103400    
    2452242.    	   0.8258230    
    2452243.    	   0.6413390    
    2452244.    	   0.3001380    
    2452245.    	   0.1557060    
    2452246.    	   0.2213740    
    2452247.    	   0.3649240    
    2452248.    	   0.4998050    
    2452249.    	   0.8118930    
    2452250.    	    1.090830    
    2452251.    	    1.194580    
    2452252.    	    1.332980    
    2452253.    	    1.621330    
    2452254.    	    1.962160    
    2452255.    	    2.225300    
    2452256.    	    1.900140    
    2452257.    	    1.602340    
    2452258.    	    1.396520    
    2452259.    	    1.658260    
    2452260.    	    1.747930    
    2452261.    	    1.753530    
    2452262.    	    1.648840    
    2452263.    	    1.616910    
    2452264.    	    1.297530    
    2452265.    	   0.9286210    
    2452266.    	   0.7747070    
    2452267.    	    1.004320    
    2452268.    	    1.214950    
    2452269.    	    1.195750    
    2452270.    	    1.442230    
    2452271.    	    1.661760    
    2452272.    	    1.548340    
    2452273.    	    1.291230    
    2452274.    	    1.138160    
    2452275.    	    1.235800    
    2452276.    	    1.345660    
    2452277.    	    1.117430    
    2452278.    	   0.9236850    
    2452279.    	   0.7133620    
    2452280.    	   0.1972140    
    2452281.    	   6.3876100E-02
    2452282.    	   0.1660580    
    2452283.    	   0.2287070    
    2452284.    	   2.5904501E-02
    2452285.    	  -4.8402902E-02
    2452286.    	  -0.3516900    
    2452287.    	  -0.9334400    
    2452288.    	   -1.324290    
    2452289.    	   -1.591210    
    2452290.    	   -1.841340    
    2452291.    	   -1.648010    
    2452292.    	   -1.728040    
    2452293.    	   -2.029160    
