date,global,nhem,shem,tropics,arctic,antarctic,land,ocean,americas,eurafrica,asiapacific
1997-07-20,-0.324,-0.23,-0.421,0.07,-0.679,-4.857,,-0.324,0.142,-0.339,-0.358
1997-07-21,-0.348,-0.177,-0.523,0.013,-0.78,-5.567,,-0.348,0.24,-0.352,-0.4
1997-07-22,-0.35,-0.126,-0.579,0.051,-0.663,-6.071,,-0.35,0.296,-0.306,-0.417
1997-07-23,-0.339,-0.112,-0.572,0.178,-0.634,-5.746,,-0.339,0.347,-0.177,-0.488
1997-07-24,-0.297,-0.087,-0.511,0.228,-0.579,-4.844,,-0.297,0.376,-0.142,-0.449
1997-07-25,-0.21,-0.098,-0.325,0.216,-0.531,-3.287,,-0.21,0.42,-0.212,-0.348
1997-07-26,-0.135,-0.039,-0.233,0.254,-0.285,-2.277,,-0.135,0.332,-0.124,-0.224
1997-07-27,-0.059,0.059,-0.18,0.283,-0.27,-2.18,,-0.059,0.296,0.016,-0.162
1997-07-28,-0.037,0.072,-0.148,0.285,-0.546,-2.171,,-0.037,0.195,0.128,-0.129
1997-07-29,-0.057,-0.019,-0.096,0.259,-0.751,-1.87,,-0.057,0.136,0.165,-0.15
1997-07-30,-0.093,-0.034,-0.153,0.29,-0.576,-2.587,,-0.093,0.182,0.126,-0.235
1997-07-31,-0.07,-0.031,-0.109,0.326,-0.429,-2.488,,-0.07,0.209,-0.02,-0.23
1997-08-01,-0.059,-0.049,-0.068,0.278,-0.274,-1.835,,-0.059,0.212,-0.122,-0.212
1997-08-02,-0.044,-0.019,-0.071,0.25,-0.231,-1.315,,-0.044,0.165,-0.061,-0.188
1997-08-03,-0.028,0.009,-0.067,0.247,-0.28,-1.824,,-0.028,0.202,0.01,-0.237
1997-08-04,-0.076,0.017,-0.17,0.213,-0.484,-2.57,,-0.076,0.202,0.054,-0.279
1997-08-05,-0.161,0.026,-0.354,0.209,-0.698,-3.716,,-0.161,0.141,0.065,-0.276
1997-08-06,-0.212,-0.032,-0.396,0.172,-0.896,-3.765,,-0.212,0.126,-0.123,-0.311
1997-08-07,-0.215,-0.074,-0.36,0.198,-0.775,-2.994,,-0.215,0.099,-0.226,-0.299
1997-08-08,-0.218,-0.117,-0.322,0.16,-0.591,-2.395,,-0.218,0.016,-0.187,-0.29
1997-08-09,-0.21,-0.141,-0.281,0.073,-0.522,-1.962,,-0.21,-0.055,-0.09,-0.286
1997-08-10,-0.185,-0.164,-0.207,0.009,-0.606,-1.258,,-0.185,-0.062,-0.076,-0.254
1997-08-11,-0.124,-0.144,-0.104,0.036,-0.295,-0.606,,-0.124,0.004,-0.071,-0.201
1997-08-12,-0.044,-0.095,0.007,0.111,0.241,0.028,,-0.044,0.12,0.067,-0.28
1997-08-13,-0.05,-0.138,0.041,0.112,0.19,0.331,,-0.05,0.205,0.05,-0.339
1997-08-14,-0.072,-0.139,-0.003,0.107,-0.0,-0.316,,-0.072,0.294,-0.123,-0.276
1997-08-15,-0.103,-0.14,-0.065,0.072,-0.259,-0.643,,-0.103,0.215,-0.333,-0.136
1997-08-16,-0.099,-0.122,-0.075,0.092,-0.331,-1.314,,-0.099,0.242,-0.307,-0.101
1997-08-17,-0.099,-0.142,-0.054,0.123,-0.282,-2.071,,-0.099,0.248,-0.258,-0.086
1997-08-18,-0.108,-0.125,-0.09,0.163,-0.263,-2.335,,-0.108,0.229,-0.255,-0.084
1997-08-19,-0.092,-0.112,-0.072,0.187,-0.457,-1.701,,-0.092,0.159,-0.253,-0.039
1997-08-20,-0.083,-0.082,-0.084,0.224,-0.72,-1.813,,-0.083,0.057,-0.092,-0.078
